Item Number,tmp,Title,list price1,list price2
5661129,2220095101,SPEEDSTK AP 3OZ UNS,2.87,2.87
5790043,755370058,LANCETS FOR SOFT TOUCH BM 0585,7.11,7.11
5790407,755371714,CHEMSTRIP 10 TEST STRIPS W/SG,41.57,41.57
5790803,753370097,LANCETS FOR SOFTCLIX     00971,12.18,12.18
5790936,35092409372,LANCETS FOR SOFT TOUCH BM 0937,9.65,9.65
5791017,6570201241,LANCETS FOR SOFTCLIX       988,18.57,18.57
5791025,5092409512,LANCETS SAFE-T-PRO      BM 951,47.38,47.38
5840129,411670570,ASPERCREME  3OZ ORG,4.58,4.58
5840343,504862211,ENCARE CONTRACEPTIVE INSERTS,6.57,6.57
5840368,411677300,SPORTSCRM CRM 3OZ,4.54,4.54
5840376,411670570,ASPERCREME  1.25OZ ORG,2.94,2.94
5840384,411670570,ASPERCREME  5OZ ORG,6.98,6.98
5840541,504866161,SLEEPINAL CAP M/S,4.78,4.78
5841168,411670600,ARTHRITIS HOT CRM 3OZ,2.66,2.66
5841325,411677514,CAPZASIN HP CRM 1.5OZ,9.94,9.94
5860051,1851560320,SUDDEN CHANGE UNDER EYE,9.6,9.6
5950027,839261410,POISON IVY CLNS  4OZ TEC,4.48,4.48
5950035,839268600,CALAGEL ANTI ITCH GEL 6OZ,4.31,4.31
5950043,839261120,POISON IVY CLNS 12OZ TEC,7.88,7.88
6080014,37513770401,NEW SKIN LIQ BNDG SPR 1OZ,4.64,4.64
6080030,37513770335,NEW SKIN LIQ BNDG .3OZ,3.49,3.49
6080089,37513730363,CLOVERINE SALVE 1OZ,3.56,3.56
6080147,37513718305,MOSCO CORN REMOVR LIQ.3OZ 8305,3.35,3.35
6080246,7513728693,EZO DENTURE CUSHION LOWER HVY,2.78,2.78
6080261,7513728698,EZO DENTURE CUSHION UPPER HVY,3.04,3.04
6080410,37513770331,NEW SKIN LIQ BNDG 1OZ,4.64,4.64
6080477,37513759110,COMPOUND W  .31OZ,6.1,6.1
6080485,37513758507,COMPOUND W GEL  .25OZ,6.1,6.1
6080493,37513785520,DERMOPLAST SPR 2.75OZ,5.51,5.51
6080501,6302985040,DERMOPLAST SPR 2OZ HOSP STR,5.13,5.13
6080519,37513752010,FREEZONE CORN REM .31OZ LIQ,4.63,4.63
6080576,37513753110,OUTGRO LIQ .31OZ,6.07,6.07
6080600,85509321028,ZINCON MEDICATED SHAM 8OZ,6.12,6.12
6080626,37513790492,PERCOGESIC ORG TAB,3.05,3.05
6080634,37513700493,PERCOGESIC ORG TAB,5.04,5.04
6080642,37513700495,PERCOGESIC ORG TAB,7.37,7.37
6080675,37513754120,OXIPOR VHC PSORIASIS LOT 4OZ,24.51,24.51
6150049,3980001136,ENERGIZER BAT MAX C 2PK,4.53,4.53
6150056,3980001139,ENERGIZER BAT MAX D 2PK,2.83,2.83
6150080,3980008861,ENERGIZER BAT WTCH 3V 2016BP,1.45,1.45
6150312,3980008863,ENERGIZER BAT WTCH 3V 2032BP,1.45,1.45
6150346,3980001132,ENERGIZER BAT MAX AA 4PK,3.89,3.89
6150403,3980005935,EVEREADY BATT D 2PK,1.44,1.44
6150437,3980003408,ENERGIZER BAT E2 AA 2PK,4.63,4.63
6150551,3980008512,ENERGIZER BAT WTCH 3V 1216BP,1.88,1.88
6150668,3980006310,ENERGIZER BAT WTCH 3V 1025BP,1.44,1.44
6158109,3980001361,ENERGIZER BAT MAX 9V 1PK,4.53,4.53
6158133,3980001400,ENERGIZER BAT MAX AAA 2PK,2.5,2.5
6158166,3980001546,ENERGIZER BAT MAX AA 2PK,2.29,2.29
6159800,3980010284,ENERGIZER BAT 675,4.34,4.34
6159933,3980009909,ENERGIZER BAT MAX AAA 4PK,2.45,2.45
6180020,2360113100,TOILT SEAT B31000 RAIS CAR,15.13,15.13
6181085,2360100720,CANE TIP 1   BLK     RM A72000,2.08,2.08
6181770,2360108250,WALKER BASKET        RM A82500,14.09,14.09
6181846,2360100701,CRUTCH PAD U/ARM   RM A70100,2.79,2.79
6181853,2360100717,CANE TIP 5/8  BLK    RM A71700,2.08,2.08
6181861,2360100718,CANE TIP 3/4  BLK    RM A71800,2.08,2.08
6181879,2360100719,CANE TIP 7/8   BLK  RM A719OO,2.08,2.08
6182018,2360113050,TOILT SEAT B30500 EZ LOCK CAR,26.76,26.76
6182034,2360123200,CRUTCH ALUM ADL  RM A976CO,19.68,19.68
6182091,2360107810,CANE 7/8 WOOD BLK R/HRMA78100,7.49,7.49
6182109,2360111400,CANE 1 WOOD WAL R/H RM A782CO,7.49,7.49
6182299,2360113071,TOILT ST B30700 RAIS STD CAR,21.57,21.57
6182307,2360165850,TOILT SEAT B311CO ELEV CAR,41.41,41.41
6182356,2360102650,BATH SEAT B65000 NO BACK CAR,24.94,24.94
6182364,2360165043,BATH SEAT B652CO BACK RM CAR,43.39,43.39
6182463,2360158700,BED RAIL ADJ HMSTL P558CO,94.12,94.12
6182497,2360112860,CANE QUAD SM BASE RM A758CO,18.07,18.07
6182505,2360112960,CANE QUAD LG  BASE   RM A740CO,19.59,19.59
6182513,2360123300,CRUTCH ALUM YTH  RM A977C0,21.52,21.52
6182521,2360123100,CRUTCH ALUM TAL  RM A975C0,21.52,21.52
6182539,2360109510,CRUTCH HANDGRP SPLIT A95100,2.8,2.8
6182547,2360100715,CRUTCH TIP 7/8  REG  RM A71500,2.79,2.79
6182570,2360112140,SHWR B21400 DVRTR VALV CAR,8.16,8.16
6182588,2360112150,SHWR HNDHLD SPR B21500 CAR,15.94,15.94
6182604,2360112010,BATH RAIL B20100 RM CAR,24.55,24.55
6182612,2360112020,BATH RAIL B2020 17 HI CAR,37.52,37.52
6182687,2360100728,CANE ALUM BRZ W/STRP A72800,6.67,6.67
6182711,2360107460,CANE FOLD BRZ YRK/H  RM A74600,17.96,17.96
6182745,2360100773,CANE FOLD BLK DERB/H RMA77300,16.01,16.01
6182752,2360112802,CANE QUAD SM BS BRZ A787CO,26.57,26.57
6182778,2360136021,BATH BNCH B157CO SUCTN TPS CAR,15.27,15.27
6182786,8687615495,SHWR BNCH B21701 TRNS PORT CAR,29.12,29.12
6182802,2360113061,TOILT ST B30600 RAIS LNG CAR,21.57,21.57
6182828,2360165190,COMMODE B36300  SPLSH GRD CAR,6.73,6.73
6182844,2360187110,CUSHION BACK CONTOUR RM P71100,12.36,12.36
6182943,2360113580,TOILT FRM B35800 RM CAR,30.56,30.56
6182976,2360187502,GLOVE COTTON SML/MED RM P75S00,2.09,2.09
6182984,2360187070,URINAL P70700 MALE,3.24,3.24
6183032,2360131217,CANE TIP QD 5/8 GRY RM A705CO,3.52,3.52
6183040,2360100725,CANE TIP 3/4  GRY   RM A72500,2.08,2.08
6183057,2360187060,URINAL P70600 FEMALE RM CAR,5.65,5.65
6183065,2360187500,GLOVE COTTON     XLG RM P75X00,2.09,2.09
6183099,2360187010,CUSHION FOAM 16 RING RM P70100,7.73,7.73
6183107,2360187020,CUSHION INFLATE VINYL RMP70200,5.08,5.08
6183115,2360187030,CUSHION INFLATE RUBR RM P70300,10.06,10.06
6183123,2360100004,BED PAN REGULAR PINK RM P70400,5.8,5.8
6183131,2360100043,BED PAN FRACTURE     RM P70500,6.35,6.35
6183149,2360187080,SITZ BATH P70800 RM CAR,6.72,6.72
6183164,2360187120,PILLOW NECK INFLATE  RM P71200,5.52,5.52
6183180,2360187300,CERVICAL COLLAR UNIV RM P73000,7.03,7.03
6183198,2360187360,ARM SLING UNIVERSAL  RM P73600,6.61,6.61
6183222,2360100756,CANE ALUM 3/4 RND/H ADJ A75600,8.91,8.91
6183230,2360111520,CANE 1 WOOD BLK R/H RM A783CO,7.49,7.49
6183248,2360100761,CANE ALUM 5/8 RND/H ADJ A76100,8.96,8.96
6183255,2360132001,CRUTCH HANDGRP SOLID RM A953C0,2.8,2.8
6183263,2360112040,BATH RAIL B20400 WHT RM CAR,26.1,26.1
6183289,2360187501,GLOVE COTTON    LGE  RM P75L00,2.09,2.09
6220040,88947641204,ABSORBINE JR PLUS 4OZ,6.07,6.07
6220115,31144402604,ABSORBINE VETERINARY 16OZ,10.41,10.41
6260012,366526736,ALLBEE C 300MG CAP+ VIT C,7.34,7.34
6260020,366526776,ALLBEE C 800MG CAP+ VIT C,7.74,7.74
6260053,366522676,FERRO SEQUELS TAB T/R,6.48,6.48
6260061,366522676,FERRO SEQUELS TAB T/R,16.54,16.54
6260103,366527402,POSTURE D 600MG TAB,7.74,7.74
6260111,366523771,PROTEGRA ANTIOXIDANT SGL,6.97,6.97
6260137,366521261,STRESSTABS ENERGY TAB,6.83,6.83
6260145,366521251,STRESSTAB TAB W/ZINC,6.83,6.83
6260152,366526896,Z BEC TAB,7.74,7.74
6280036,4533403000,VANICRM SKIN CRM  4OZ,4.84,4.84
6280135,4533403001,VANICRM SKIN CRM 16OZ PUMP,10.89,10.89
6310270,8277550601,VITALIS HAIR LIQ  7OZ,5.73,5.73
6310361,815199000,NICE N EASY COLR 103A MD NEUT,6.89,6.89
6310874,815190030,NATURAL INST COLR 024 CLOVE,6.89,6.89
6310957,815190030,NATURAL INST COLR 016 SPICED T,6.89,6.89
6311369,815159016,HYDRIENCE COLR 02 BEACH BG,7.43,7.43
6311468,815190002,NICE N EASY COLR 112 DK AUBURN,6.89,6.89
6311476,815190002,NICE N EASY COLR 116A LT GOLD,6.89,6.89
6311492,815190004,NICE N EASY COLR 124 BLU/BK,6.89,6.89
6311500,815190003,NICE N EASY COLR 122 BK,6.89,6.89
6311583,815190001,NICE N EASY COLR 106 MD ASH,6.89,6.89
6311609,815190001,NICE N EASY COLR 110 LT AUBURN,6.89,6.89
6311625,815190002,NICE N EASY COLR 114 LT ASH,6.89,6.89
6311633,815190002,NICE N EASY COLR 116 LT NEUT,6.89,6.89
6311658,815190003,NICE N EASY COLR 120 DRK BR,6.89,6.89
6312011,8277550305,SEA BREEZE ASTRNGNT 10OZ SENS,3.67,3.67
6312193,8277550105,AMMENS PWD 11OZ SHWR FRS,4.71,4.71
6312201,8277550105,AMMENS PWD 11OZ ORG,4.71,4.71
6318372,815190003,NICE N EASY COLR 117 MD GOLD,6.89,6.89
6332431,679905005,FINESSE H/S N/A 8.5OZ XHLD,3.13,3.13
6332480,679905005,FINESSE AER H/S 7OZ X HLD,2.89,2.89
6333652,7940070026,SUAVE COND 12OZ GN APPLE,1.3,1.3
6334247,7940070016,SUAVE SHAM 12OZ GN APPLE,1.18,1.18
6350078,30637363788,AMERICAINE AER SPR 2OZ,4.73,4.73
6350094,36373603751,AMERICAINE HEMORRHDL OINT 1OZ,4.73,4.73
6350102,36373610506,BACID PROBIOTIC CAP,28.11,28.11
6350169,36373636304,CALDESENE PWD 5OZ,4.24,4.24
6350243,36373601210,KONDREMUL 16OZ PLAIN,8.34,8.34
6350250,36373673005,NOSTRILLA SPR .5OZ 12HR NASAL,4.68,4.68
6350334,36373605145,TING CRM 0.5OZ,2.8,2.8
6350342,36373612301,VITRON C TAB,10.43,10.43
6360051,413332240,DURACELL AAA 2PK COPPERTOP,2.48,2.48
6360077,413334150,DURACELL AA 4PK COPPERTOP,3.71,3.71
6360085,413330916,DURACELL C 2PK COPPERTOP,2.84,2.84
6360093,413330926,DURACELL AA 2PK COPPERTOP,2.48,2.48
6360119,4133311601,DURACELL 9V COPPERTOP,4.08,4.08
6360127,413331626,DURACELL D 2PK COPPERTOP,4.16,4.16
6360168,413330396,DURACELL 9V COPPERTOP 2PK,7.48,7.48
6360614,413332938,DURACELL PHOTO 763 SLVR/OXIDE,2.59,2.59
6360622,413336620,DURACELL MEDICAL N 2PK,1.98,1.98
6360960,413336618,DURACELL MEDICAL 2032 LTHM,1.18,1.18
6361117,413336618,DURACELL MEDICAL 2450 LITHIUM,1.98,1.98
6361125,413336612,DURACELL HEAR/AID 13 8PK,7.48,7.48
6361133,413336612,DURACELL HEAR/AID 312 8PK ZINC,7.53,7.53
6361141,413336611,DURACELL HEAR/AID 10 8PK ZINC,7.48,7.48
6361158,413330406,DURACELL AAA 4PK COPPERTOP,3.34,3.34
6370993,191000097,JERGENS HND SP LIQ 7.5OZ PUMP,1.2,1.2
6380018,814850320,ZIMS CRACK CRM 2OZ,4.56,4.56
6450019,705010101,NEUTROGENA SOAP 3.5OZ ORG,2.19,2.19
6450159,705010129,NEUTROGENA HAND CRM 2OZ,3.6,3.6
6450175,705010135,NEUTROGENA SOAP 3.5OZ ORG FF,2.21,2.21
6450191,705010133,NEUTROGENA ACNE BAR SOAP 3.5OZ,2.09,2.09
6450266,705016182,NEUTROGENA BODY OIL 8.5OZ,8.19,8.19
6450340,705010130,NEUTROGENA HAND CRM 2OZ FF,3.64,3.64
6450399,705016183,NEUTROGENA BODY OIL 8.5OZ FF,8.19,8.19
6450431,705010920,T/GEL SHAM 4.4OZ ORG,5.05,5.05
6450522,705010922,T/GEL SHAM 8.5OZ,7.7,7.7
6450613,705010540,NEUTROGENA MOISTR 4OZ SENS SKN,8.84,8.84
6450746,705010164,NEUTROGENA SHAM  6OZ ANTI RSDU,4.82,4.82
6450761,705010927,T/GEL COND 4.4OZ,5.05,5.05
6450860,705010965,T/SAL SHAM  4.5OZ,5.53,5.53
6450936,705010555,NEUTROGENA NGHT CRM 2.25OZ LGT,9.3,9.3
6451033,705010924,T/GEL SHAM 16OZ,12.58,12.58
6451181,705010565,NEUTROGENA MOISTR 4OZ SP15UNTN,8.84,8.84
6451330,705010171,NEUTROGENA ACNE WASH 6OZ,4.96,4.96
6451447,705010281,NEUTROGENA CLNS 6.7OZ FOAM,4.82,4.82
6451496,705010179,NEUTROGENA ACNE SPT .75OZ VNSH,5.56,5.56
6451546,705010420,NEUTROGENA LIP .15OZ MOIST,2.31,2.31
6451827,705010611,NEUTROGENA A/WNKL CRM 1.4OZ,10.96,10.96
6451868,705010623,NEUTROGENA FACE LOT 2.5OZ SP15,10.41,10.41
6451983,705012400,NEUTROGENA FT CRM 2OZ,3.55,3.55
6452023,705010609,NEUTROGENA DEEP CLN 7OZ CRM,4.7,4.7
6452031,705010925,T/GEL SHAM 4.4OZ ITCH,5.05,5.05
6510176,30521231100,VASELINE PETRLM JELLY 1.75OZ,1.46,1.46
6510184,30521232600,VASELINE PETRLM JELLY 3.75OZ,2.28,2.28
6510192,30521235200,VASELINE PETRLM JELLY 7.5OZ,3.29,3.29
6510267,30521234500,VASELINE PETRLM JELLY 13OZ,3.92,3.92
6510507,30521507000,Q TIPS SWABS 170CT,1.8,1.8
6510853,30521001300,PONDS FACE CRM 3.5OZ C/CLASSIC,3.89,3.89
6510861,30521001400,PONDS CLD CRM CLNS 6.1OZ,5.22,5.22
6510879,30521004300,PONDS FACE CRM 3.9OZ DRY SKIN,3.89,3.89
6516983,30521004400,PONDS FACE CRM 6.5OZ DRY SKIN,5.22,5.22
6517239,30521233500,VASELINE PETRLM JELLY 13OZ BBY,3.73,3.73
6517478,30521275000,VASELINE LIP THRPY .35OZ,1.42,1.42
6518021,332004110,PEPSODENT TPST 6OZ ORG,1.17,1.17
6518427,8277550700,BRUT A/P DEO 20Z ORG STK,2.12,2.12
6518435,8277550701,BRUT SPLASH ON LOT 3.5OZ ORG,2.88,2.88
6518559,8277550701,BRUT AFTR SHV LOT 5OZ ORG,4.95,4.95
6518567,8277550701,BRUT SPLASH ON LOT 7OZ ORG,4.95,4.95
6519144,8277550700,BRUT DEO STK 2.25OZ OVAL,2.12,2.12
6519169,30521904900,PONDS FACE CRM 6.5OZ CCMBR,5.22,5.22
6519334,8277550701,BRUT COLOGNE 5OZ,5.58,5.58
6519433,8277550700,BRUT DEO STK 2.5OZ ORG,2.21,2.21
6519458,332009373,CLOSE UP TPST 6OZ WHN GEL,1.76,1.76
6519508,332001912,PEPSODENT TPST 6OZ WHNING,1.16,1.16
6519516,332007410,CLOSE UP TPST 6OZ FRS RD GEL,1.76,1.76
6580054,30888441560,VASELINE GZ REG 3X36 888441560,13.18,13.18
6580138,30888442360,VASELINE GZ OR 3X9  8884423600,12.11,12.11
6580492,888473130,CATH EXT TX HOME PK 8884731300,6.86,6.86
6580526,30888441460,VASELINE GZ REG 3X18 888441460,9.29,9.29
6585764,888443340,XEROFRM PET RG 2X2 8884433400,18.45,18.45
6585905,30888441360,VASELINE GZ REG 3X9 8884413605,31.55,31.55
6585913,888443350,XEROFRM PET RG 4X4 8884433500,26.37,26.37
6585939,888443160,XEROFRM PET DR OR 8884431605,62.73,62.73
6585947,30888443360,XEROFRM PET DR 5X9  8884433605,45.09,45.09
6585996,888443200,XEROFRM PET RG 4X9 8884432000,34.37,34.37
6586176,888473230,CATH EXT URI DRN STD8884732300,89.27,89.27
6586192,888443330,XEROFRM PET RG 1X8 8884433301,27.64,27.64
6586226,888473190,TUBING URI DRAIN 18 8884731900,1.6,1.6
6630024,35497342024,PRID SALVE 18GM HYLANDS,6.03,6.03
6760029,245008012,GEM BI STR SNGL EDGE 10S,3.38,3.38
6830012,35048646802,ZILACTIN CLD SORE GEL .25OZ,5.8,5.8
6830020,35048655032,ZILACTIN B CANKR SRE GEL .25OZ,5.8,5.8
6860019,30153520080,TI-CRM 40Z JAR,6.67,6.67
7010069,117010090,COLO 1453 PERI-WSH CLN/DEO 8OZ,3.21,3.21
7010077,117010250,COLO 1644 HAND GEL N/RINSE 4OZ,1.3,1.3
7010085,117010481,COLO 1006 BAZA MOIST OINT 5OZ.,5.1,5.1
7010143,117010503,COLO 1944 CRITIC-AID PST 2.5OZ,6.17,6.17
7010150,117010451,COLO 1607 BAZA ANTIFUNGAL 5OZ.,9.72,9.72
7010168,117010503,COLO 1947 CRITIC-AID PST 6OZ.,10.26,10.26
7010200,117010221,COLO 1814 ATRACTAIN CREAM 5OZ.,12.37,12.37
7010226,117010462,COLO 1877 BAZA PROTECT CRM 2OZ,4.57,4.57
7010366,117018592,COLO 5035 CATH EXT MALE N/LATX,39.23,39.23
7010416,117014058,COLO 3110 ULCR DRSS 4X4 STR CP,35.66,35.66
7010457,117010461,COLO 1880 BAZA PROTECT CRM 5OZ,8.65,8.65
7020027,31209000092,LANTISEPTIC SKN PRTCT 4.5OZ,4.42,4.42
7100019,216590001,B TOTAL SUBL 30ML NUT 1W1 0001,7.31,7.31
7110018,4858251201,ORALBALANCE MOIST GEL 1.5OZ,5.38,5.38
7110026,4858210050,BIOTENE TPST FRS MNT 4.3OZ,5.33,5.33
7110034,48520033,BIOTENE M/W 16OZ W/CALCIUM,5.54,5.54
7130065,91536019441,BED TABLE AUTO-TOUCH INV6417,51.81,51.81
7130115,915362977,COMMODE 9630-4 3N1 COATD INV,23.85,23.85
7130149,91536029360,LIFT PATIENT HYDROLIC INV 9805,568.67,568.67
7130164,91536018868,LIFT CHAINS           INV 9071,28.24,28.24
7130248,91536000407,TRAPEZE BAR OCTAGON INV7740P,90.36,90.36
7130255,9153602937,WALKER FOLD ADJ JR LTW 6291JR,27.11,27.11
7130263,91536029379,WALKER FOLD ADJ LTW INV 6291A,28.71,28.71
7130271,91536025121,WALKER WHEELS 3 GLTP INV6270,7.75,7.75
7130289,9153602512,WALKER WHEELS 5 GLTP INV6271,8.67,8.67
7130651,915360092,TRAPEZE FLOOR STAND INV7714P,98.68,98.68
7130818,9153631800,TRANSFER BNCH 9670 NO PAD INV,52.05,52.05
7130925,9153626282,WALKER WHEELS 5 SWVL INV6267,33.39,33.39
7180060,30415330450,THERABEADS COLLAR 6.5X22 D4505,23.25,23.25
7180086,30415330450,THERABEADS HALF 5X12 DMI 4504,11.02,11.02
7180094,30415330450,THERABEADS KING 12X16 DMI 4507,27.94,27.94
7180102,30415330450,THERABEADS SINUS 6X9 DMI 4509,9.79,9.79
7180110,4129845031,THERABEADS PACK 9X12 DMI 4503,16.76,16.76
7180193,412980655,CAST PROTECT FT/ANK   DMI 6559,5.3,5.3
7180227,4129880181,CUSHION RING 18 BLUE DMI 8018B,9.39,9.39
7180292,136,CANE HOLDER           DMI 1367,3.39,3.39
7180326,4129800106,WALKER POUCH POCKET DMI 1069,6.34,6.34
7180334,106,WALKER POUCH POCKETS  DMI 1068,13.93,13.93
7320633,169584619,NEB COMP PULMOAIDE 5650D,74.17,74.17
7350044,30187551007,CORN HUSKERS LOT 7OZ OIL FREE,2.63,2.63
7353725,30187546506,CALADRYL LOT 6OZ PN,4.39,4.39
7354400,36373695202,EPT STICK TEST 2CT,8.81,8.81
7354566,528004884,LUBRIDERM LOT DAILY MOIST 16OZ,4.89,4.89
7354590,528004885,LUBRIDERM LOT 16OZ UNS,4.89,4.89
7354665,3125471504,TUCKS PADS,4.34,4.34
7354673,3125471502,TUCKS PADS W/WITCH HZL,6.2,6.2
7355043,36373695303,EPT STICK TEST 3CT,12.19,12.19
7355076,30187546606,CALADRYL LOT 6OZ CL,4.39,4.39
7355332,3505805340,BENADRYL ALRGY ELX 4OZ PSEF CH,4.9,4.9
7355340,3505805340,BENADRYL ALLRGY ELIXR 8OZ PSEF,7,7
7355357,3125471703,BENADRYL ULT TAB,3.95,3.95
7355480,81483201030,EFFERGRIP DENTURE CRM 1.5OZ,2.56,2.56
7355498,81483201031,EFFERGRIP DENTURE CRM 2.5OZ,3.87,3.87
7355506,33436200004,FRESH N BRITE TPST 3.8OZ,3,3
7355522,36519730010,GELUSIL TAB,7.21,7.21
7356082,3125471714,BENADRYL STCK 14M ITCH RELIEF,2.46,2.46
7356108,528004882,LUBRIDERM LOT  6OZ UNS,2.23,2.23
7356132,528004881,LUBRIDERM LOT DAILY MOIST  6OZ,2.23,2.23
7356371,3008107308,NEOSPORIN OINT .5OZ ORG,4.18,4.18
7356389,3008107308,NEOSPORIN OINT 1OZ ORG,5.86,5.86
7356397,3008107379,NEOSPORIN PLUS CRM .5OZ,4.91,4.91
7356405,3008107468,NEOSPORIN PLUS OINT .5OZ,4.91,4.91
7356413,3008107468,NEOSPORIN PLUS OINT 1OZ,7.57,7.57
7356421,36373612002,NIX CRM RINSE 2OZ,9.09,9.09
7356447,36373612003,NIX CRM RINSE FAMILY 4OZ,14.1,14.1
7356462,3008107988,POLYSPORN OINT.5OZ,4.89,4.89
7356470,3008107988,POLYSPORN OINT 1OZ,7.38,7.38
7356801,3125474283,LISTERINE M/W 1L FRSBRST,5.26,5.26
7356819,3125474282,LISTERINE M/W 500ML FRSBRT,3.78,3.78
7356827,31254742820,LISTERINE M/W 250ML FRSBRT,2.63,2.63
7356835,3125477015,LISTERINE M/W 1L ORG,5.26,5.26
7356975,3125471715,BENADRYL GEL 3.5OZ X/S,5,5
7357064,8410580120,SCHICK INJ PLUS CHROMIUM,4.77,4.77
7357247,6814210300,ZANTAC   75 TAB,1.73,1.73
7357254,6814210300,ZANTAC   75 TAB,3.98,3.98
7357320,31254662476,HALLS STICK CHR,1.22,1.22
7357338,31254662182,HALLS BAG CHR,1.65,1.65
7357346,31254662183,HALLS BAG HONEY LEMON,1.65,1.65
7357353,31254662477,HALLS STICK HONEY LEMON,1.22,1.22
7357361,31254662184,HALLS BAG ICE PEPPERMENT,1.65,1.65
7357379,31254662478,HALLS STICK ICE BL PPRMNT,1.22,1.22
7357403,31254662479,HALLS STICK MENTHO-LYPTUS,1.22,1.22
7357411,31254662181,HALLS BAG MENTHO-LYPTUS,1.65,1.65
7357429,31254662619,HALLS PLUS BAG CHR,1.65,1.65
7357452,31254662618,HALLS PLUS BAG HONEY LEMON,1.65,1.65
7357486,31254662645,HALLS SF BAG BK CHR,1.65,1.65
7357494,31254662646,HALLS SF BAG CITRUS,1.65,1.65
7357502,31254662644,HALLS SF BAG MTN MENTHO LYPTUS,1.65,1.65
7357510,31254662185,HALLS BAG SPEARMNT,1.65,1.65
7357536,31254662651,HALLS DEFENSE BAG CITRUS,1.65,1.65
7357544,31254662482,HALLS DEFENSE STICK ASST CITRS,1.22,1.22
7357700,6814210300,ZANTAC   75 TAB,8.13,8.13
7357734,3125471713,BENADRYL ULT TAB,6.27,6.27
7357783,3125471716,BENADRYL CRM 1OZ REG STR,3.49,3.49
7357791,3125471716,BENADRYL CRM 10Z X/S,3.74,3.74
7357841,3125474273,LISTERINE M/W 1L COOLMNT,5.26,5.26
7357866,6814210300,ZANTAC   75 TAB,15.33,15.33
7357957,81483201586,EFFERDENT TAB,2.56,2.56
7358021,81483201587,EFFERDENT TAB,4.59,4.59
7358070,148320100,EFFERDENT TAB,5.7,5.7
7358146,528004831,LUBRIDERM LOT SENS SKIN 16OZ,4.89,4.89
7358153,3528004880,LUBRIDERM LOT 13.5OZ SPF15,4.89,4.89
7358286,81483201590,EFFERDENT PLUS TAB MNT,4.54,4.54
7358351,528004823,LUBRIDERM ADV THRPY LOT  6OZ,2.4,2.4
7358377,528004823,LUBRIDERM ADV THRPY LOT 16OZ,5.38,5.38
7358393,3125474275,LISTERINE M/W 1.5L COOLMNT,6.68,6.68
7358401,3125474285,LISTERINE M/W 1.5L FRSBRST,6.68,6.68
7358419,3125477015,LISTERINE M/W 1.5L ORG,6.68,6.68
7360019,832720084,KLEENITE DENTURE CLNR 9OZ,4.3,4.3
7360027,832729810,STAIN AWAY PLUS DENTURE CLNS,4.3,4.3
7360068,832720084,KLEENITE DENTURE CLNR 6OZ,3.35,3.35
7400013,8705212924,CITRUS II SPRAY LEMON 7OZ,7.02,7.02
7400021,8705212927,CITRUS II CLEANER    22OZ 7754,5.54,5.54
7440019,30316010006,ULCEREASE 6OZ,11.05,11.05
7450018,7295906542,DIUREX WATER PILL,4.32,4.32
7450042,729595302,BACKAID ASP FREE PILL,3.98,3.98
7450067,729596103,FUNGICURE LIQ 1OZ X/S,8.63,8.63
7570674,170000681,RIGHT GUARD SPRT AER 10OZ ORG,4.56,4.56
7574452,170002517,RIGHT GUARD SPRT INV 1.8OZ FRS,2.06,2.06
7574585,170000683,RIGHT GUARD SPRT CL GL 3OZ FR,2.67,2.67
7574700,474003162,ATRA BLADES PLUS,15.57,15.57
7574783,474002455,FOAMY 11OZ LEM/LIME,2,2
7574817,474002404,FOAMY 11OZ REG,2,2
7574825,474002414,FOAMY 11OZ SENS,2,2
7575012,474003204,GOOD NEWS PLUS RZR,3.9,3.9
7575046,474001154,SENSOR EXCEL CART MEN,12.37,12.37
7575079,474003150,SENSOR RZR BLADES,20.7,20.7
7575103,474001152,SENSOR RZR WMN CART,11.39,11.39
7575152,474003127,TRAC II PLUS BLADES,15.57,15.57
7575160,474001415,SATIN CARE SH GEL 7OZ DRY,2.81,2.81
7575178,474001414,SATIN CARE SH GEL 7OZ SENS,2.67,2.67
7575277,474001153,SENSOR EXCEL CART WMN,13.67,13.67
7575285,474001153,SENSOR EXCEL CART WMN,23.94,23.94
7575814,474003265,DAISY PLUS,3.89,3.89
7575848,474001156,CUSTOM PLUS RZR DISP SENS,8.26,8.26
7575947,170000683,RIGHT GUARD SPRT AER 6OZ UNS,4.56,4.56
7575954,170002652,RIGHT GUARD SPRT AER 10OZ FRS,4.56,4.56
7576218,474003154,SENSOR EXCEL CART MEN,22.94,22.94
7576291,474001157,GILLETTE SENSOR2 PLUS DISP RZR,5.15,5.15
7576408,474006485,MACH 3 RZR,6.9,6.9
7576432,474003797,MACH 3 BLADES,19.82,19.82
7580038,30053673000,NEPHRO-VITE .8MG TAB,13.12,13.12
7580046,30053637920,CALCI-CHEW 500 (1250) CHRY TAB,9.26,9.26
7580178,26419095,NEPHRAMINE 5.4% IV  250ML,289.75,289.75
7720162,3813700362,AVEENO MOIST BAR 3.5OZ,2.38,2.38
7720188,3813700364,AVEENO SOOTH BATH TRTM 12OZ,5.4,5.4
7720386,3813710105,AVEENO SHOWR/BATH OIL 10OZ,6.87,6.87
7720717,84105800520,EDGE SHV GEL 7OZ SENS SKIN,2.98,2.98
7721004,3813700369,AVEENO ANTI ITCH LOT 4OZ,5.4,5.4
